,carbohydrates_100g,energy_100g,fiber_100g,nutrition-score-fr_100g,proteins_100g,saturated-fat_100g,sodium_100g,sugars_100g
34062,32.875,879.0,1.6,9.0,11.9,4.0,0.511811023622047,5.3
34063,27.724999999999998,322.0,0.0,1.0,3.2,0.5,0.0590551181102362,13.2
34064,13.0,711.0,1.35,2.0,13.0,1.0,0.511811023622047,3.0
34065,9.3,163.0,0.0,13.0,0.0,0.0,0.0,9.1
34066,15.5,412.0,0.5349999999999999,4.0,3.2,1.1,0.0433070866141732,14.1
34067,9.075,573.0,1.6,1.0,6.5,3.4,0.275590551181102,2.0
34068,1.4,29.0,0.0,2.0,0.1,0.1,0.0039370078740157,1.2
34069,5.375,243.0,0.0,10.0,0.4,0.0,0.0393700787401575,0.5
34070,7.3,126.0,0.0,10.0,0.0,0.0,0.031496062992126,7.2
34071,0.0,1.0,0.0,1.0,0.0,0.0,0.01,0.0
34072,0.0,727.75,0.0,2.0,14.725,1.7875,0.3,0.0
34073,11.0,561.0,2.1,2.0,4.5,0.9,0.47244094488189,2.6
34074,30.0,520.0,0.7,7.0,0.5,0.5,0.0118110236220472,28.0
34075,10.9,138.0,0.5,2.0,1.0,0.1,0.263779527559055,3.2
34076,29.5,682.0,4.1,-1.0,8.2,0.5,0.232283464566929,25.0
34077,8.3,498.0,1.8,0.0,6.1,1.1,0.330708661417323,2.3
34078,9.925,184.0,0.4,12.0,1.925,0.1,0.07283464566929135,10.575
34079,2.1,99.0,1.6749999999999998,0.0,0.4,0.2,0.078740157480315,0.3
34080,5.5825000000000005,443.0,1.26,3.5,5.869999999999999,1.5,0.0511811023622047,16.7
34081,13.5,1945.0,6.2,19.25,0.85,16.6,0.16880706692913378,23.725
34082,8.4,143.0,0.0,11.0,0.0,0.0,0.0393700787401575,8.4
34083,11.0,561.0,0.0,11.0,6.4,3.1,0.708661417322835,3.3
34084,7.75,310.0,0.0,1.0,4.11,3.24,0.0826771653543307,3.14
34085,5.7,184.0,1.9,-3.0,3.3,0.1,0.110236220472441,2.9
34086,1.5,126.0,1.825,-3.0,1.275,0.0,0.06875,0.0
34087,5.25,155.0,0.0,12.0,0.0,0.0,0.0,9.0
34088,0.0,13.0,0.0,1.0,0.0,0.0,0.015748031496063,0.0
34089,0.5,17.0,0.0,2.0,0.5,0.0,0.0,0.5
34090,43.675,1519.0,0.0,-1.0,12.0,0.1,0.0078740157480315,3.5
34091,61.0,2142.0,3.0,19.0,7.0,12.0,0.232283464566929,27.0
34092,27.0,1000.0,1.75,12.0,11.0,5.3,0.511811023622047,2.3
34093,52.8,1151.0,3.4,-6.0,10.3,0.5,0.0019685039370078,3.2
34094,12.149999999999999,138.0,0.0,10.0,0.1,0.0,0.0118110236220472,7.0
34095,3.0,100.0,0.2,0.0,0.5,0.1,0.0551181102362205,3.0
34096,10.0,163.0,0.35,12.0,0.0,0.0,0.015748031496063,9.0
34097,10.4,485.0,0.5,4.0,8.3,0.35,0.76,1.8
34098,10.0,184.0,0.5499999999999999,3.0,0.4,0.0,0.0,8.9
34099,4.23,499.15,0.675,2.0,7.72,5.36,0.0354330708661417,4.23
34100,4.7,82.0,0.1,7.0,0.1,0.1,0.0078740157480315,4.6
34101,65.5,1980.0,3.4,17.0,9.0,7.9,0.216535433070866,32.2
34102,2.5,100.0,0.0,6.0,0.3,0.6,0.0433070866141732,2.5
34103,60.0,1783.0,0.9349999999999999,17.0,5.0,2.5,0.322834645669291,34.0
34104,11.9,331.0,0.0,19.0,3.1,1.1,0.0511811023622047,11.7
34105,9.4,695.0,0.975,17.0,0.06,0.0,0.0023622047244094,9.1
34106,4.8,193.0,0.0,0.0,3.15,1.0125,0.050393700787401546,4.8
34107,4.3,314.0,0.975,-2.0,7.2,2.1,0.0354330708661417,4.3
34108,3.4,304.0,0.85,-2.0,7.5,2.1,0.0393700787401575,3.4
34109,29.2,1526.0,3.45,6.25,5.3,5.8500000000000005,0.10054133858267716,8.625
34110,7.0,162.0,1.35,3.0,1.2,0.3,0.326771653543307,3.6
34111,8.75,146.0,0.6124999999999999,7.75,0.0,2.175,0.0,8.75
34112,1.7,928.0,0.36,12.0,5.0,15.0,0.0551181102362205,0.0
34113,23.6,240.0,2.3,9.0,3.8,8.9,0.385826771653543,3.8
34114,64.1,1811.0,2.225,15.0,9.1,4.5,0.161417322834646,25.5
34115,6.8,408.0,0.8,2.0,5.7,3.6,0.259842519685039,1.2
34116,16.7,790.0,1.9,0.0,9.8,1.1,0.421259842519685,3.7
34117,23.1,967.0,1.31,13.0,4.6,7.9,0.0393700787401575,22.4
34118,28.0,1104.0,1.675,13.0,13.0,6.2,0.377952755905512,2.6
34119,18.925,0.0,0.0,0.0,0.0,0.0,0.00095,0.0
34120,8.8,442.0,2.3,-1.0,6.9,1.2,0.393700787401575,0.8
34121,2.0,709.0,0.5,0.0,14.4,2.5,0.12992125984252,1.4
34122,13.9,527.0,1.525,4.0,5.82,3.05,0.298,1.82
34123,12.425,322.0,2.6,-3.0,3.9,0.8,0.0708661417322835,9.5
34124,76.2,1565.0,3.2,-5.0,13.9,0.0,0.0236220472440945,4.0
34125,27.0,828.0,1.5999999999999999,3.5,5.3,2.4,0.3139055118110235,6.0
34126,27.5,1380.0,5.0,15.0,7.7,10.7,0.598425196850394,3.5
34127,4.5,138.0,1.0750000000000002,2.0,0.9,0.4,0.248031496062992,1.6
34128,21.88,753.0,1.0,-3.0,7.0,1.0,0.0,1.0
34129,8.3,138.0,0.03,1.0,0.0,0.0,0.015748031496063,7.3
34130,8.2,332.0,2.815,1.0,2.5,0.6,0.200787401574803,1.6
34131,0.0,1424.0,1.135,15.5,2.75,6.6,0.748031496062992,0.0
34132,5.25,209.0,0.0,16.0,0.0,0.0,0.0,13.0
34133,12.0,211.0,0.6,16.0,0.5,0.1,0.0,11.0
34134,33.0,806.0,1.01,3.0,5.7,0.8,0.433070866141732,1.3
34135,7.5,253.0,2.9,1.0,1.0,1.2,0.354330708661417,5.9
34136,32.725,2113.0,5.9,8.0,15.0,4.8,0.0039370078740157,18.0
34137,15.6,929.0,0.0,4.0,9.3,2.2,0.519685039370079,3.3
34138,42.5,1825.0,3.6,15.0,5.5,7.4,0.34,26.6
34139,14.674999999999999,222.0,0.0,16.0,0.45,0.01,0.0006692913385826,11.1
34140,11.0,192.0,0.35,15.0,0.3,0.0,0.0118110236220472,11.0
34141,37.7,1490.0,1.2,18.0,5.7,8.9,0.4,15.4
34142,4.8,193.0,0.175,0.0,3.15,1.0,0.050393700787401546,4.8
34143,19.1,887.0,0.0,3.0,9.0,1.6,0.5,4.5
34144,9.25,217.7,0.22499999999999998,9.5,0.275,0.015,0.006889763779527549,11.674999999999999
34145,14.7,595.0,0.925,2.0,6.9,3.6,0.196850393700787,1.2
34146,0.4,635.0,0.775,0.5,13.0,2.1500000000000004,0.345767716535433,0.19999999999999998
34147,10.475000000000001,88.0,0.6,3.0,0.9,0.1,0.271653582677165,1.2
34148,29.625,1640.0,2.3,-3.0,9.2,0.9,0.0984251968503937,1.0
34149,4.7,79.0,0.0,7.0,0.0,0.0,0.0,4.7
34150,11.0,247.0,0.7,5.0,2.2,0.5,0.0196850393700787,9.2
34151,12.5,1339.0,2.2,3.0,1.8,0.5,0.393700787401575,2.4
34152,9.9,556.0,0.0,5.0,3.8,0.01,0.551181102362205,0.2
34153,13.0,410.0,2.6,-1.0,2.8,0.5,0.224409448818898,4.2
34154,35.15,2008.0,0.0,12.0,6.7,2.2,0.511811023622047,1.5
34155,25.275,1477.0,2.7,-4.0,11.0,0.3,0.0,3.2
34156,9.299999999999999,126.0,2.5,0.0,1.5,0.0,0.196850393700787,4.8
34157,5.074999999999999,2059.0,0.0,15.0,6.0,2.4,0.708661417322835,1.5
34158,0.0,0.0,0.0,0.0,0.0,0.0,0.0118110236220472,0.0
34159,11.522499999999999,105.0,1.0,-1.0,1.4,0.1,0.0118110236220472,3.7
34160,5.75,201.0,0.4,2.0,1.0,2.3,0.0035433070866141,0.3
34161,7.4,628.0,5.0,-9.0,21.0,0.0,0.0708661417322835,1.0
34162,6.6,113.0,0.0,9.0,0.0,0.0,0.0,6.5
34163,10.15,63.0,0.0,0.0,1.1,0.1,0.0,2.6
34164,25.275,1477.0,3.0,-5.0,11.0,0.2,0.0,3.2
34165,12.850000000000001,393.0,2.2,0.0,3.9,0.6,0.393700787401575,4.1
34166,27.875,506.0,1.3,-2.0,8.2,1.5,0.228346456692913,2.2
34167,43.05,1628.0,3.3,8.0,7.7,0.4,0.0,39.0
34168,39.75,2079.0,7.2,15.0,7.4,16.1,0.0039370078740157,20.5
34169,42.4,1443.0,3.5,-5.0,12.0,0.2,0.0,1.5
34170,25.025,1477.0,0.0,-1.0,11.0,0.3,0.0,3.2
34171,5.025,1134.0,0.0,18.0,19.0,15.0,0.531496062992126,0.5
34172,10.5,172.0,1.7,-1.0,0.3,0.1,0.0039370078740157,8.3
34173,26.0,1038.0,0.0,4.0,8.4,1.2,0.480314960629921,2.1
34174,8.225,941.0,0.0,0.0,6.2,0.2,0.177165354330709,1.1
34175,41.099999999999994,1657.0,7.3,0.0,8.9,2.9,0.0590551181102362,19.8
34176,13.025,1448.0,2.5,2.0,8.9,1.0,0.409448818897638,13.0
34177,21.275,2067.0,0.0,18.0,9.8,8.0,0.015748031496063,23.6
34178,3.35,556.0,0.0,1.0,3.1,1.4,0.0196850393700787,1.2
34179,2.0349999999999997,0.0,0.0,11.0,11.0,12.0,0.149606299212598,0.0
34180,23.475,2644.0,0.5,19.0,5.4,12.6,0.196850393700787,0.1
34181,11.15,464.0,0.0,4.0,4.8,1.2,0.0708661417322835,18.7
34182,28.825000000000003,1628.0,4.1,-5.0,9.0,0.2,0.110236220472441,2.2
34183,12.9,351.0,0.4,1.0,3.8,0.3,0.0393700787401575,11.7
34184,16.925,686.0,0.0,0.0,16.0,1.7,0.208661417322835,0.8
34185,15.825,1167.0,4.96,6.0,5.8,0.3,0.0078740157480315,37.0
34186,32.875,849.0,5.2,6.0,11.8,6.8,0.0236220472440945,17.3
34187,5.949999999999999,711.0,0.0,12.0,2.6,11.0,0.0393700787401575,3.4
34188,9.9,259.0,0.0,1.0,1.7,1.2,0.0,4.9
34189,15.850000000000001,427.0,0.2,2.0,3.2,0.3,0.0590551181102362,11.2
34190,32.5,498.0,0.0,1.0,12.0,1.1,0.433070866141732,0.8
34191,7.625,218.0,1.6,-2.0,1.2,0.7,0.0669291338582677,0.6
34192,11.475000000000001,1004.0,2.4,10.0,3.7,7.7,0.433070866141732,2.4
34193,37.75,1640.0,5.0,-2.0,12.1,0.6,0.393700787401575,2.1
34194,32.875,628.0,3.6,-3.0,12.0,2.6,0.393700787401575,0.8
34195,2.5,84.0,1.1,-6.0,1.3,0.0,0.0039370078740157,1.9
34196,42.9,1582.0,3.7,-6.0,11.8,0.4,0.0051181102362204,1.1
34197,15.5,1644.0,0.0,14.0,6.5,6.0,0.5,4.0
34198,7.4,1192.0,0.15,-2.0,20.9,0.28,0.0236220472440945,3.4
34199,10.9,134.0,1.9,3.0,1.2,0.0,0.511811023622047,2.7
34200,11.0,176.0,0.0,2.0,0.5,0.0,0.0118110236220472,9.7
34201,5.075,1724.0,8.0,9.0,10.7,5.4,0.0984251968503937,15.0
34202,25.025,1464.0,2.8,-4.0,11.0,0.5,0.0,3.8
34203,0.0,4.0,0.0,1.0,0.0,0.0,0.005511811023622,0.0
34204,41.325,1837.0,7.4,11.0,8.5,6.1,0.0708661417322835,22.7
34205,32.4,1230.0,0.0,19.0,12.2,10.5,0.618110236220472,2.1
34206,10.525,134.0,4.7,-2.0,8.7,0.1,0.78740157480315,3.9
34207,7.2,130.0,0.5,10.0,0.2,0.1,0.0393700787401575,7.2
34208,12.75,209.0,2.1,4.0,1.8,0.1,0.708661417322835,4.1
34209,5.8500000000000005,138.0,0.5,-1.0,3.2,0.3,0.0,0.4
34210,9.35,427.0,3.9,0.0,2.9,0.2,0.511811023622047,3.5
34211,7.050000000000001,1565.0,4.4,-1.0,0.8,1.0,0.0393700787401575,3.3
34212,6.999999999999999,247.0,2.0,-1.0,2.4,2.6,0.0748031496062992,1.9
34213,8.45,209.0,3.0,2.0,1.7,1.6,0.590551181102362,2.4
34214,18.7975,862.0,2.2,4.0,2.5,1.7,0.511811023622047,2.2
34215,14.275,724.0,0.0,3.0,4.2,0.0,0.0393700787401575,17.5
34216,2.15,1125.0,0.0,18.0,19.0,16.0,0.47244094488189,0.1
34217,37.35,2033.0,4.3,19.0,6.6,14.0,0.216535433070866,31.0
34218,25.974999999999998,1008.0,4.9,0.0,8.5,3.2,0.433070866141732,2.2
34219,11.6,203.0,0.07500000000000001,12.0,0.025,0.0,0.0025,11.6
34220,23.975,577.0,0.0,4.0,5.8,2.8,0.393700787401575,0.7
34221,13.15,439.0,0.0,2.0,3.6,1.9,0.0393700787401575,12.5
34222,11.775,268.0,2.1,1.0,0.3,0.2,0.0015748031496063,14.2
34223,0.0,2130.0,0.0,17.0,0.0,7.0,0.0,26.0
34224,4.8,192.0,0.5,0.0,3.2,1.0,0.044488188976378,4.8
34225,5.25,259.0,2.4,-1.0,0.0,0.0,0.0015748031496063,13.5
34226,9.8,665.0,0.0,8.0,0.6,0.3,0.0236220472440945,35.7
34227,55.4,1506.0,3.0,-4.0,14.5,1.1,0.0295275590551181,3.0
34228,12.0,251.0,0.5,6.0,0.6,0.1,0.0,10.0
34229,42.075,1661.0,2.0,15.0,8.7,3.0,0.586614173228346,26.1
34230,6.9,770.0,0.9,12.0,22.6,2.0,0.984251968503937,0.0
34231,25.4,1992.0,1.2,12.0,5.1,1.6,0.0346456692913386,35.3
34232,8.375,100.0,3.1,-1.0,1.4,0.0,0.275590551181102,0.9
34233,12.15,490.0,0.0,4.0,3.2,2.1,0.0393700787401575,11.0
34234,9.4,707.0,4.1,5.0,0.9,0.01,0.0275590551181102,38.1
34235,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
34236,50.25,1477.0,3.1,-5.0,12.0,0.4,0.0,3.6
34237,8.425,247.0,2.7,-1.0,0.5,0.4,0.0015748031496063,11.7
34238,10.825000000000001,159.0,1.5,-2.0,0.9,0.2,0.0354330708661417,1.9
34239,7.0,268.0,0.5,1.0,3.2,2.2,0.0492125984251968,1.32
34240,40.9,1423.0,3.5,-5.0,9.0,0.8,0.0011811023622047,0.5
34241,9.625,372.0,1.8,-2.0,1.9,0.1,0.0295275590551181,0.7
34242,29.5,1540.0,4.0,-2.0,8.0,0.7,0.0118110236220472,14.0
34243,41.75,1933.0,2.6,19.0,7.2,11.7,0.208661417322835,23.0
34244,22.525,753.0,2.3,-1.0,2.3,0.0,0.0551181102362205,6.7
34245,7.050000000000001,276.0,0.0,6.0,0.6,3.2,0.236220472440945,6.3
34246,1.65,883.0,0.0,3.0,19.0,7.0,0.0669291338582677,0.5
34247,10.325000000000001,188.0,0.0,1.0,0.4,0.0,0.0039370078740157,7.6
34248,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34249,12.55,669.0,2.1,5.0,1.2,0.09,0.031496062992126,27.3
34250,10.425,293.0,0.4,1.0,3.6,1.8,0.0551181102362205,9.8
34251,8.5,146.0,0.5,11.0,0.2,0.0,0.0039370078740157,8.0
34252,9.4,213.0,1.1,0.0,0.9,0.1,0.0393700787401575,6.5
34253,11.375,770.0,0.0,2.0,3.0,2.0,0.0118110236220472,2.1
34254,14.9,858.0,0.0,5.0,3.8,1.1,0.37007874015748,4.4
34255,9.8,264.0,1.9,0.0,0.5,0.1,0.0011811023622047,13.0
34256,10.6,218.0,2.5,-4.0,2.4,0.54,0.0039370078740157,0.8
34257,6.725,121.0,0.9,0.0,0.6,0.5,0.0275590551181102,5.5
34258,7.15,1975.0,5.4,11.0,2.6,6.6,0.433070866141732,4.8
34259,39.0,2121.0,3.7,17.0,7.3,11.0,0.12992125984252,27.0
34260,9.3,79.0,0.0,0.0,0.8,0.0,0.0295275590551181,3.0
34261,12.5,109.0,1.2,-1.0,1.5,0.0,0.0078740157480315,4.0
34262,9.775,2059.0,0.0,11.0,10.7,0.0,0.0,25.1
34263,27.700000000000003,1209.0,0.0,6.0,3.4,0.17,0.0,25.4
34264,10.950000000000001,343.0,0.0,1.0,5.1,0.3,0.267716496062992,5.0
34265,8.174999999999999,121.0,2.7,-4.0,1.7,0.06,0.0196850393700787,2.0
34266,14.799999999999999,1456.0,0.0,0.0,13.5,1.3,0.0066929133858267,1.1
34267,8.125,117.0,2.5,-4.0,2.6,0.1,0.0098425196850393,1.3
34268,14.125,891.0,0.0,2.0,10.0,1.7,0.433070866141732,2.1
34269,23.924999999999997,485.0,0.0,3.0,8.0,6.0,0.15748031496063,3.0
34270,15.2,494.0,5.0,-5.0,6.3,0.5,0.228346456692913,1.2
34271,29.625,1138.0,1.4,5.0,7.5,0.09,0.708661417322835,0.8
34272,5.875,163.0,1.8,4.0,1.5,1.2,0.511811023622047,2.0
34273,10.425,402.0,3.0,2.0,2.4,0.9,0.511811023622047,4.6
34274,13.7,920.0,6.9,-2.0,6.0,1.0,0.385826771653543,1.4
34275,30.125,1556.0,0.12,18.0,9.0,8.8,0.448818897637795,12.0
34276,71.1,1500.0,2.8,-4.5,13.3,0.38749999999999996,0.0051,3.7
34277,9.15,184.0,2.3,-3.0,2.3,0.1,0.0551181102362205,6.7
34278,14.475,808.0,5.8,-2.0,5.9,1.0,0.374015708661417,2.8
34279,10.925,205.0,1.3,1.0,0.3,0.3,0.0118110236220472,10.9
34280,12.125,184.0,1.8,-1.0,1.0,0.1,0.0039370078740157,8.3
34281,9.9,318.0,0.0,-2.0,3.8,0.6,0.0196850393700787,0.9
34282,29.5,1305.0,2.8,1.0,6.8,0.5,0.354330708661417,12.4
34283,25.025,1498.0,0.0,-1.0,11.5,0.3,0.0039370078740157,3.5
34284,2.275,1163.0,0.0,19.0,20.0,15.0,0.551181102362205,0.1
34285,10.275,213.0,4.7,-5.0,4.0,0.0,0.196850393700787,3.0
34286,29.5,1556.0,2.8,1.0,7.5,0.7,0.0,21.0
34287,12.5,142.0,2.5,-3.0,1.1,0.1,0.047244094488189,3.4
34288,24.549999999999997,2021.0,1.2,16.0,3.4,8.2,0.0393700787401575,16.0
34289,1.9749999999999999,607.0,2.5,-6.0,14.0,1.5,0.0,0.6
34290,10.35,728.0,2.9,1.0,6.3,2.5,0.362204724409449,1.0
34291,10.9,121.0,3.6,-3.0,1.0,0.2,0.196850393700787,0.5
34292,10.825,636.0,5.0,-5.0,5.4,0.4,0.240157480314961,0.9
34293,3.5,356.0,0.0,-2.0,9.6,2.2,0.0354330708661417,3.5
34294,6.425000000000001,197.0,2.5,1.0,1.3,0.4,0.393700787401575,4.0
34295,6.999999999999999,75.0,2.8,-3.0,2.1,0.1,0.177165354330709,0.1
34296,14.425,510.0,0.0,5.0,4.2,1.0,0.47244094488189,6.9
34297,43.0,1929.0,2.8,16.0,6.0,8.0,0.236220472440945,26.3
34298,12.5,117.0,1.5,4.0,1.1,0.0,0.590551181102362,3.1
34299,4.0,523.0,0.385,6.0,4.8,7.5,0.0433070866141732,2.8
34300,25.375,828.0,2.6,2.0,6.8,1.1,0.511811023622047,5.0
34301,29.5,1075.0,0.0,1.0,7.3,0.4,0.232283464566929,1.7
34302,20.099999999999998,753.0,0.0,8.0,1.0,0.14,0.0393700787401575,31.3
34303,11.4,222.0,2.1,0.0,0.4,0.17,0.0118110236220472,9.2
34304,7.75,92.0,2.3,-4.0,2.8,0.1,0.0307086614173228,0.2
34305,29.5,1234.0,3.3,2.0,7.2,0.6,0.551181102362205,5.6
34306,11.85,623.0,0.0,4.0,4.8,2.3,0.0511811023622047,15.7
34307,11.6,1531.0,1.4,8.0,2.2,0.5,0.625984251968504,2.0
34308,12.25,322.0,2.1,-1.0,3.4,0.5,0.354330708661417,1.8
34309,25.525,1481.0,0.0,12.0,2.1,4.1,0.393700787401575,3.1
34310,11.2,180.0,0.0,0.0,2.3,0.0,0.0551181102362205,6.7
34311,13.950000000000001,205.0,0.0,2.0,0.3,0.0,0.0011811023622047,11.6
34312,10.725,176.0,0.0,0.0,2.0,0.1,0.0,8.1
34313,15.85,339.0,0.0,3.0,2.2,0.0,0.0,16.0
